sub-category	geneID	category
rheumatic-disease	3562	immune
rheumatic-disease	3565	immune
rheumatic-disease	3566	immune
rheumatic-disease	3569	immune
rheumatic-disease	3577	immune
rheumatic-disease	3579	immune
rheumatic-disease	3586	immune
rheumatic-disease	3593	immune
rheumatic-disease	3594	immune
rheumatic-disease	3600	immune
rheumatic-disease	3606	immune
rheumatic-disease	3663	immune
rheumatic-disease	3685	immune
rheumatic-disease	3821	immune
rheumatic-disease	3822	immune
rheumatic-disease	3824	immune
rheumatic-disease	4049	immune
rheumatic-disease	4050	immune
rheumatic-disease	4153	immune
rheumatic-disease	4261	immune
rheumatic-disease	4276	immune
rheumatic-disease	4277	immune
rheumatic-disease	4282	immune
rheumatic-disease	4312	immune
rheumatic-disease	4313	immune
rheumatic-disease	4314	immune
rheumatic-disease	4316	immune
rheumatic-disease	4318	immune
rheumatic-disease	4321	immune
rheumatic-disease	4322	immune
rheumatic-disease	4524	immune
rheumatic-disease	4543	immune
rheumatic-disease	4544	immune
rheumatic-disease	4650	immune
rheumatic-disease	4790	immune
rheumatic-disease	4792	immune
rheumatic-disease	4795	immune
rheumatic-disease	4846	immune
rheumatic-disease	4855	immune
rheumatic-disease	5054	immune
rheumatic-disease	5133	immune
rheumatic-disease	5243	immune
rheumatic-disease	5265	immune
rheumatic-disease	5327	immune
rheumatic-disease	5328	immune
rheumatic-disease	5583	immune
rheumatic-disease	5617	immune
rheumatic-disease	5698	immune
rheumatic-disease	5743	immune
rheumatic-disease	5777	immune
rheumatic-disease	5788	immune
rheumatic-disease	5891	immune
rheumatic-disease	6288	immune
rheumatic-disease	6347	immune
rheumatic-disease	6349	immune
rheumatic-disease	6352	immune
rheumatic-disease	6401	immune
rheumatic-disease	6556	immune
rheumatic-disease	6573	immune
rheumatic-disease	6583	immune
rheumatic-disease	6584	immune
rheumatic-disease	6696	immune
rheumatic-disease	6890	immune
rheumatic-disease	6891	immune
rheumatic-disease	6957	immune
rheumatic-disease	7036	immune
rheumatic-disease	7040	immune
rheumatic-disease	7097	immune
rheumatic-disease	7099	immune
rheumatic-disease	7124	immune
rheumatic-disease	7126	immune
rheumatic-disease	7132	immune
rheumatic-disease	7133	immune
rheumatic-disease	7188	immune
rheumatic-disease	7292	immune
rheumatic-disease	7297	immune
rheumatic-disease	7298	immune
rheumatic-disease	7421	immune
rheumatic-disease	7422	immune
rheumatic-disease	7538	immune
rheumatic-disease	7913	immune
rheumatic-disease	7916	immune
rheumatic-disease	8600	immune
rheumatic-disease	8741	immune
rheumatic-disease	8836	immune
rheumatic-disease	8914	immune
rheumatic-disease	9047	immune
rheumatic-disease	10344	immune
rheumatic-disease	10347	immune
rheumatic-disease	10640	immune
rheumatic-disease	10673	immune
rheumatic-disease	10859	immune
rheumatic-disease	11061	immune
rheumatic-disease	11167	immune
rheumatic-disease	23118	immune
rheumatic-disease	23526	immune
rheumatic-disease	23569	immune
rheumatic-disease	26191	immune
rheumatic-disease	29126	immune
rheumatic-disease	51561	immune
rheumatic-disease	54829	immune
rheumatic-disease	55801	immune
rheumatic-disease	56244	immune
rheumatic-disease	60412	immune
rheumatic-disease	64135	immune
rheumatic-disease	84868	immune
rheumatic-disease	115352	immune
rheumatic-disease	151888	immune
rheumatic-disease	387082	immune
rheumatic-disease	100132285	immune
rhinitis	154	immune
rhinitis	183	immune
rhinitis	929	immune
rhinitis	1230	immune
rhinitis	1231	immune
rhinitis	1232	immune
rhinitis	1234	immune
rhinitis	1493	immune
rhinitis	1565	immune
rhinitis	1636	immune
rhinitis	2206	immune
rhinitis	2209	immune
rhinitis	2212	immune
rhinitis	2302	immune
rhinitis	2829	immune
rhinitis	3117	immune
rhinitis	3119	immune
rhinitis	3123	immune
rhinitis	3126	immune
rhinitis	3127	immune
rhinitis	3458	immune
rhinitis	3459	immune
rhinitis	3552	immune
rhinitis	3553	immune
rhinitis	3557	immune
rhinitis	3565	immune
rhinitis	3566	immune
rhinitis	3569	immune
rhinitis	3586	immune
rhinitis	3593	immune
rhinitis	3596	immune
rhinitis	3606	immune
rhinitis	3992	immune
rhinitis	4049	immune
rhinitis	4056	immune
rhinitis	6352	immune
rhinitis	6369	immune
rhinitis	6890	immune
rhinitis	6891	immune
rhinitis	7040	immune
rhinitis	7097	immune
rhinitis	7099	immune
rhinitis	7124	immune
rhinitis	9415	immune
rhinitis	10800	immune
rhinitis	57105	immune
rhinitis	80332	immune
rhinitis	84868	immune
rhinitis	163702	immune
rubella-vaccine	3105	immune
rubella-vaccine	3106	immune
rubella-vaccine	3123	immune
rubella-vaccine	3458	immune
rubella-vaccine	3586	immune
sclerosis	2	immune
sclerosis	40	immune
sclerosis	116	immune
sclerosis	154	immune
sclerosis	182	immune
sclerosis	199	immune
sclerosis	326	immune
sclerosis	341	immune
sclerosis	344	immune
sclerosis	348	immune
sclerosis	355	immune
sclerosis	356	immune
sclerosis	581	immune
sclerosis	596	immune
sclerosis	598	immune
sclerosis	627	immune
sclerosis	729	immune
sclerosis	730	immune
sclerosis	920	immune
sclerosis	929	immune
sclerosis	930	immune
sclerosis	933	immune
sclerosis	940	immune
sclerosis	941	immune
sclerosis	942	immune
sclerosis	958	immune
sclerosis	1230	immune
sclerosis	1231	immune
sclerosis	1234	immune
sclerosis	1236	immune
sclerosis	1270	immune
sclerosis	1410	immune
sclerosis	1493	immune
sclerosis	1535	immune
sclerosis	1565	immune
sclerosis	1628	immune
sclerosis	1906	immune
sclerosis	1909	immune
sclerosis	1910	immune
sclerosis	2065	immune
sclerosis	2099	immune
sclerosis	2200	immune
sclerosis	2212	immune
sclerosis	2214	immune
sclerosis	2215	immune
sclerosis	2556	immune
sclerosis	2638	immune
sclerosis	2739	immune
sclerosis	3105	immune
sclerosis	3106	immune
sclerosis	3107	immune
sclerosis	3108	immune
sclerosis	3109	immune
sclerosis	3115	immune
sclerosis	3117	immune
sclerosis	3119	immune
sclerosis	3122	immune
sclerosis	3123	immune
sclerosis	3126	immune
sclerosis	3127	immune
sclerosis	3135	immune
sclerosis	3240	immune
sclerosis	3303	immune
sclerosis	3304	immune
sclerosis	3305	immune
sclerosis	3329	immune
sclerosis	3383	immune
sclerosis	3454	immune
sclerosis	3455	immune
sclerosis	3458	immune
sclerosis	3459	immune
sclerosis	3460	immune
sclerosis	3552	immune
sclerosis	3553	immune
sclerosis	3557	immune
sclerosis	3558	immune
sclerosis	3565	immune
sclerosis	3566	immune
sclerosis	3568	immune
sclerosis	3569	immune
sclerosis	3575	immune
sclerosis	3576	immune
sclerosis	3579	immune
sclerosis	3586	immune
sclerosis	3590	immune
sclerosis	3592	immune
sclerosis	3596	immune
sclerosis	3598	immune
sclerosis	3627	immune
sclerosis	3659	immune
sclerosis	3676	immune
sclerosis	3798	immune
sclerosis	3806	immune
sclerosis	3897	immune
sclerosis	3902	immune
sclerosis	3976	immune
sclerosis	4035	immune
sclerosis	4049	immune
sclerosis	4099	immune
sclerosis	4153	immune
sclerosis	4155	immune
sclerosis	4157	immune
sclerosis	4210	immune
sclerosis	4261	immune
sclerosis	4312	immune
sclerosis	4314	immune
sclerosis	4318	immune
sclerosis	4340	immune
sclerosis	4353	immune
sclerosis	4529	immune
sclerosis	4842	immune
sclerosis	4846	immune
sclerosis	4854	immune
sclerosis	4855	immune
sclerosis	4938	immune
sclerosis	5048	immune
sclerosis	5133	immune
sclerosis	5175	immune
sclerosis	5243	immune
sclerosis	5335	immune
sclerosis	5354	immune
sclerosis	5409	immune
sclerosis	5444	immune
sclerosis	5450	immune
sclerosis	5578	immune
sclerosis	5617	immune
sclerosis	5618	immune
sclerosis	5698	immune
sclerosis	5724	immune
sclerosis	5743	immune
sclerosis	5783	immune
sclerosis	5786	immune
sclerosis	5788	immune
sclerosis	5819	immune
sclerosis	6311	immune
sclerosis	6347	immune
sclerosis	6348	immune
sclerosis	6352	immune
sclerosis	6354	immune
sclerosis	6356	immune
sclerosis	6401	immune
sclerosis	6403	immune
sclerosis	6404	immune
sclerosis	6556	immune
sclerosis	6583	immune
sclerosis	6584	immune
sclerosis	6678	immune
sclerosis	6683	immune
sclerosis	6687	immune
sclerosis	6696	immune
sclerosis	6863	immune
sclerosis	6866	immune
sclerosis	6890	immune
sclerosis	6891	immune
sclerosis	6955	immune
sclerosis	6957	immune
sclerosis	7012	immune
sclerosis	7040	immune
sclerosis	7042	immune
sclerosis	7076	immune
sclerosis	7097	immune
sclerosis	7099	immune
sclerosis	7124	immune
sclerosis	7132	immune
sclerosis	7133	immune
sclerosis	7157	immune
sclerosis	7172	immune
sclerosis	7299	immune
sclerosis	7351	immune
sclerosis	7421	immune
sclerosis	7422	immune
sclerosis	7432	immune
sclerosis	8174	immune
sclerosis	8224	immune
sclerosis	8743	immune
sclerosis	8856	immune
sclerosis	8893	immune
sclerosis	9047	immune
sclerosis	9231	immune
sclerosis	10392	immune
sclerosis	11026	immune
sclerosis	23111	immune
sclerosis	23569	immune
sclerosis	26191	immune
sclerosis	26580	immune
sclerosis	29851	immune
sclerosis	51561	immune
sclerosis	56244	immune
sclerosis	64127	immune
sclerosis	115352	immune
sclerosis	123606	immune
sclerosis	140766	immune
sclerosis	255061	immune
sclerosis	100132285	immune
sclerosis	100133941	immune
Sjogren's-syndrome	355	immune
Sjogren's-syndrome	356	immune
Sjogren's-syndrome	1234	immune
Sjogren's-syndrome	1236	immune
Sjogren's-syndrome	1493	immune
Sjogren's-syndrome	2317	immune
Sjogren's-syndrome	3105	immune
Sjogren's-syndrome	3107	immune
Sjogren's-syndrome	3117	immune
Sjogren's-syndrome	3119	immune
Sjogren's-syndrome	3123	immune
Sjogren's-syndrome	3458	immune
Sjogren's-syndrome	3500	immune
Sjogren's-syndrome	3514	immune
Sjogren's-syndrome	3554	immune
Sjogren's-syndrome	3565	immune
Sjogren's-syndrome	3569	immune
Sjogren's-syndrome	3586	immune
Sjogren's-syndrome	3596	immune
Sjogren's-syndrome	4318	immune
Sjogren's-syndrome	6737	immune
Sjogren's-syndrome	6891	immune
Sjogren's-syndrome	6957	immune
Sjogren's-syndrome	7040	immune
Sjogren's-syndrome	7124	immune
Sjogren's-syndrome	10347	immune
Sjogren's-syndrome	10673	immune
Sjogren's-syndrome	23526	immune
Sjogren's-syndrome	26191	immune
Sjogren's-syndrome	28571	immune
Sjogren's-syndrome	50802	immune
spondyloarthropathies	355	immune
spondyloarthropathies	929	immune
spondyloarthropathies	1493	immune
spondyloarthropathies	1586	immune
spondyloarthropathies	3106	immune
spondyloarthropathies	3107	immune
spondyloarthropathies	3122	immune
spondyloarthropathies	3303	immune
spondyloarthropathies	3304	immune
spondyloarthropathies	3305	immune
spondyloarthropathies	3458	immune
spondyloarthropathies	3552	immune
spondyloarthropathies	3553	immune
spondyloarthropathies	3557	immune
spondyloarthropathies	3558	immune
spondyloarthropathies	3569	immune
spondyloarthropathies	3586	immune
spondyloarthropathies	3592	immune
spondyloarthropathies	4049	immune
spondyloarthropathies	4276	immune
spondyloarthropathies	5696	immune
spondyloarthropathies	5698	immune
spondyloarthropathies	7040	immune
spondyloarthropathies	7099	immune
spondyloarthropathies	7124	immune
systemic-responsiveness-to-lipopolysaccharide	7099	immune
Vogt-Koyanagi	3119	immune
Vogt-Koyanagi	3123	immune
X-chromosome-related-diseases	3561	immune
X-chromosome-related-diseases	4068	immune
acne	1586	infection
appendicitis	929	infection
appendicitis	3553	infection
appendicitis	3569	infection
appendicitis	7099	infection
appendicitis	7124	infection
bacteremia	654	infection
bacteremia	657	infection
bacteremia	3480	infection
bacteremia	4088	infection
bacteremia	4091	infection
bacteremia	7049	infection
bacteremia	7097	infection
bacteremia	7099	infection
bacterial-infection	1118	infection
bacterial-infection	2212	infection
bacterial-infection	3569	infection
bacterial-infection	3576	infection
bacterial-infection	4153	infection
bacterial-infection	4353	infection
bacterial-infection	7097	infection
bacterial-infection	7099	infection
bacterial-infection	7124	infection
bacterial-infection	51135	infection
birth-weight-gestational-infections	3117	infection
birth-weight-gestational-infections	3119	infection
brucellosis	929	infection
brucellosis	3458	infection
brucellosis	3558	infection
brucellosis	3565	infection
brucellosis	3569	infection
brucellosis	3586	infection
brucellosis	6402	infection
brucellosis	7040	infection
brucellosis	7099	infection
brucellosis	7124	infection
candida	1118	infection
candida	1535	infection
candida	1672	infection
candida	1673	infection
candida	2212	infection
candida	2214	infection
candida	2215	infection
candida	3565	infection
candida	4153	infection
candida	7099	infection
chlamydia	929	infection
chlamydia	3119	infection
chlamydia	3123	infection
chlamydia	3586	infection
chlamydia	4318	infection
chlamydia	7097	infection
chlamydia	7099	infection
condyloma-acuminata	3108	infection
condyloma-acuminata	3109	infection
cytomegalovirus-retinitis	2706	infection
cytomegalovirus-retinitis	3105	infection
cytomegalovirus-retinitis	3106	infection
cytomegalovirus-retinitis	3117	infection
cytomegalovirus-retinitis	3119	infection
cytomegalovirus-retinitis	3123	infection
cytomegalovirus-retinitis	3458	infection
cytomegalovirus-retinitis	3569	infection
cytomegalovirus-retinitis	3586	infection
cytomegalovirus-retinitis	4153	infection
cytomegalovirus-retinitis	4276	infection
cytomegalovirus-retinitis	7097	infection
cytomegalovirus-retinitis	7099	infection
cytomegalovirus-retinitis	10747	infection
cytomegalovirus-retinitis	10804	infection
denguedisease	5054	infection
denguedisease	30835	infection
dysentery	3576	infection
Epstein-Barr-virus-reactivation	3458	infection
filiariasis	1118	infection
filiariasis	7097	infection
filiariasis	7099	infection
fungal-infection	3119	infection
fungal-infection	3123	infection
fungal-infection	7096	infection
fungal-infection	7099	infection
fungal-infection	10333	infection
gram-negative-infection	929	infection
gram-negative-infection	7099	infection
H.-pylori-infection	1557	infection
H.-pylori-infection	1565	infection
H.-pylori-infection	1576	infection
H.-pylori-infection	2524	infection
H.-pylori-infection	2525	infection
H.-pylori-infection	2549	infection
H.-pylori-infection	3105	infection
H.-pylori-infection	3106	infection
H.-pylori-infection	3107	infection
H.-pylori-infection	3117	infection
H.-pylori-infection	3119	infection
H.-pylori-infection	3123	infection
H.-pylori-infection	3458	infection
H.-pylori-infection	3459	infection
H.-pylori-infection	3552	infection
H.-pylori-infection	3553	infection
H.-pylori-infection	3557	infection
H.-pylori-infection	3558	infection
H.-pylori-infection	3566	infection
H.-pylori-infection	3569	infection
H.-pylori-infection	3576	infection
H.-pylori-infection	3586	infection
H.-pylori-infection	3587	infection
H.-pylori-infection	3592	infection
H.-pylori-infection	3596	infection
H.-pylori-infection	4312	infection
H.-pylori-infection	4314	infection
H.-pylori-infection	4316	infection
H.-pylori-infection	4318	infection
H.-pylori-infection	4353	infection
H.-pylori-infection	4588	infection
H.-pylori-infection	5225	infection
H.-pylori-infection	5243	infection
H.-pylori-infection	5781	infection
H.-pylori-infection	6347	infection
H.-pylori-infection	6957	infection
H.-pylori-infection	7099	infection
H.-pylori-infection	7124	infection
hepatitis	100	infection
hepatitis	103	infection
hepatitis	162	infection
hepatitis	183	infection
hepatitis	185	infection
hepatitis	229	infection
hepatitis	348	infection
hepatitis	355	infection
